LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,BILL_AMT6,PAY_AMT6,default
300000,2,4,1,54,0,0,0
50000,2,2,1,56,18624,1000,0
300000,2,1,1,59,64741,39441,0
290000,2,2,1,49,84927,3257,1
500000,2,2,1,52,269552,80013,0
140000,2,3,1,50,0,845,1
350000,2,5,1,49,5417,1828,0
180000,2,2,2,49,26984,1000,0
390000,2,1,1,48,2680,200,0
50000,2,1,2,52,31031,0,0
50000,2,1,2,51,48002,1159,0
150000,2,1,2,52,23126,3000,0
200000,2,1,1,49,0,225,0
180000,2,1,2,53,-1580,0,0
50000,2,2,1,50,18563,0,0
110000,2,1,1,51,66241,2427,0
310000,2,2,1,62,99114,3000,0
80000,2,3,2,60,1664,839,0
80000,2,3,1,54,29400,600,0
240000,2,1,1,53,8091,0,0
210000,2,2,1,54,0,0,0
30000,2,2,2,50,29369,500,0
80000,2,1,1,52,38838,1500,0
70000,2,3,1,49,24930,1340,1
50000,2,3,2,50,0,0,1
180000,2,3,1,64,856,16934,0
160000,2,2,1,60,0,230,0
20000,2,3,1,50,19000,0,1
180000,2,1,1,53,0,0,0
30000,2,2,3,54,12500,0,0
210000,2,2,1,56,1334,3864,0
120000,2,3,1,55,7338,16000,0
20000,2,3,1,51,19635,0,1
30000,2,2,1,49,1731,5517,0
50000,2,3,1,53,17446,1000,0
20000,2,3,1,51,-1660,0,0
120000,2,2,1,57,0,0,0
70000,2,2,1,62,34701,1626,1
50000,2,2,1,58,17833,1000,0
20000,2,2,1,49,19600,0,0
310000,2,3,1,53,193,3189,0
120000,2,2,1,40,121296,5000,0
360000,2,3,1,47,303097,9515,0
240000,2,3,2,49,13540,3000,0
500000,2,3,2,53,1150,0,1
500000,2,2,1,53,122256,37380,0
240000,2,1,1,55,21585,0,0
200000,2,2,1,56,676,2158,0
30000,2,3,1,67,24576,836,1
130000,2,3,1,49,49234,2000,0
80000,2,3,1,50,57071,15000,0
150000,2,2,1,51,80607,2500,0
530000,2,1,1,54,448,1687,0
210000,2,1,1,53,182399,9000,0
30000,2,2,3,54,20819,4000,0
410000,2,2,1,50,383121,15000,0
240000,2,2,1,50,2009,1077,0
50000,2,1,2,61,0,0,1
200000,2,3,1,67,151996,10000,0
70000,2,2,2,55,43843,1598,0
140000,2,3,2,53,54247,2629,0
320000,2,3,2,54,308110,0,0
50000,2,3,1,53,18602,500,0
500000,2,2,2,50,1269,1557,1
300000,2,2,1,51,0,0,1
400000,2,1,1,51,0,56677,0
170000,2,2,2,51,3464,1420,0
60000,2,3,1,50,17636,21500,1
120000,2,1,1,47,316,466,1
210000,2,1,2,50,0,1315,0
50000,2,3,1,51,29440,4500,0
30000,2,2,2,51,29800,0,0
130000,2,2,1,51,93112,4000,0
280000,2,2,1,50,111447,4300,1
240000,2,1,1,51,7658,4208,0
240000,2,3,1,50,188850,7000,0
270000,2,2,1,51,4003,5000,0
500000,2,1,1,52,9697,13021,0
170000,2,3,2,53,77047,2500,0
80000,2,3,1,50,3242,23076,0
280000,2,3,1,53,9654,2000,0
110000,2,1,1,52,-170,0,0
250000,2,1,1,54,2950,0,0
360000,2,2,2,54,156851,5445,0
50000,2,3,3,53,18406,600,1
280000,2,2,1,57,9380,2098,0
500000,2,2,1,54,354019,10032,0
260000,2,3,1,65,186144,7500,0
250000,2,2,1,52,993,3039,1
140000,2,3,1,56,111414,4003,0
180000,2,1,1,55,0,0,0
190000,2,2,1,52,0,0,0
290000,2,1,1,52,63168,10000,0
230000,2,1,2,53,4870,0,0
220000,2,2,1,54,7484,13062,0
30000,2,2,1,60,0,0,0
300000,2,2,2,57,390,0,0
260000,2,3,1,57,35722,0,0
140000,2,2,1,58,75508,3000,1
350000,2,1,1,57,15268,228300,0
70000,1,2,1,40,10707,570,0
200000,1,2,2,30,165627,6523,0
90000,1,1,2,31,28941,2000,1
30000,1,2,2,49,23905,23771,0
80000,1,1,2,25,57881,3000,0
150000,1,1,2,26,33762,2000,0
360000,1,1,2,29,77898,46677,0
400000,1,2,1,30,21784,507,0
300000,1,1,2,30,14190,2043,0
50000,1,2,2,30,24849,0,1
20000,1,1,2,27,8311,2000,0
90000,1,2,2,28,54646,1800,1
180000,1,2,1,28,168952,13600,0
230000,1,2,2,29,6446,5000,0
160000,1,2,1,28,1300,1244,0
200000,1,2,2,25,18026,20000,0
300000,1,2,2,27,1000,0,0
360000,1,1,2,29,0,0,0
230000,1,2,2,30,187740,8000,0
80000,1,1,2,27,1755,0,0
90000,1,2,2,27,0,0,1
80000,1,1,2,25,0,0,0
160000,1,1,2,29,0,0,0
200000,1,1,2,30,0,0,0
60000,1,2,2,25,21040,390,0
360000,1,1,2,27,-5,0,0
360000,1,3,2,30,0,0,0
220000,1,1,2,28,3338,12448,0
120000,1,1,2,27,19030,1000,0
50000,1,2,2,23,46470,3600,0
300000,1,2,2,29,0,0,1
400000,1,1,2,36,0,0,1
260000,1,3,2,35,59872,10000,0
80000,1,2,1,27,25000,0,0
50000,1,1,2,30,0,9551,0
20000,1,2,2,27,0,0,0
50000,1,2,1,29,30449,1045,0
20000,1,3,2,23,19135,705,0
150000,1,1,2,30,59526,1736,0
620000,1,2,2,29,431316,17002,0
270000,1,3,2,36,273139,10500,0
130000,1,2,2,29,98452,3600,1
150000,1,2,2,22,36499,597,0
50000,1,2,1,26,18705,500,0
50000,1,2,1,26,13506,0,1
20000,1,2,2,23,0,0,1
50000,1,2,2,22,0,0,0
170000,1,1,2,25,83956,3200,0
50000,1,2,2,29,21138,900,0
20000,1,3,2,22,12308,1000,0
20000,1,2,2,22,17590,0,1
20000,1,2,2,21,0,0,0
20000,1,2,2,21,0,0,0
20000,1,1,2,22,21687,777,1
90000,1,2,2,25,48163,2000,0
80000,1,2,1,26,151,0,0
50000,1,1,2,22,24866,5000,1
60000,1,1,2,23,18423,1000,0
50000,1,2,2,22,28383,1100,0
20000,1,1,2,22,19627,1000,0
20000,1,3,2,23,20150,1000,0
50000,1,2,2,24,18864,1000,0
80000,1,1,2,24,50214,1750,0
50000,1,1,2,22,8922,400,0
20000,1,2,2,22,18736,2000,1
20000,1,2,2,22,16984,2100,0
50000,1,3,1,22,43256,1020,1
50000,1,3,2,23,0,0,0
50000,1,2,2,23,0,0,0
20000,1,2,2,23,5813,1000,0
420000,1,2,1,24,162836,5570,0
50000,1,2,2,25,20221,1000,0
110000,1,2,2,26,94316,3424,0
20000,1,6,2,21,0,0,0
20000,1,2,2,22,6825,500,0
50000,1,3,2,23,12718,462,0
180000,1,2,2,23,115632,10000,0
20000,1,2,2,22,6943,1000,0
20000,1,2,2,21,8500,0,0
20000,1,2,2,21,2130,3680,0
20000,1,2,2,22,18419,2000,1
50000,1,2,2,22,32489,10055,0
50000,1,3,2,26,15261,2000,0
150000,1,4,3,27,0,0,0
70000,1,2,2,27,32742,1300,1
50000,1,2,2,27,17786,2500,1
150000,1,1,1,32,0,0,0
100000,1,2,2,26,48280,0,0
20000,1,2,2,24,14074,174,0
20000,1,2,2,24,17538,1401,0
20000,1,3,2,24,16924,0,0
20000,1,2,2,22,19310,1000,0
100000,1,3,2,25,31322,1009,0
190000,1,2,2,29,97756,3042,0
50000,1,2,2,22,7538,1000,0
20000,1,3,2,24,15713,0,1
70000,1,2,1,26,7794,250,0
50000,1,2,2,24,29265,719,0
20000,1,2,2,25,12758,2000,1
20000,1,1,2,24,3982,1156,1
20000,1,2,2,24,14629,686,0
50000,1,2,2,24,29356,1449,0
20000,1,1,2,23,17068,1809,0
50000,1,2,2,23,0,0,0
50000,1,2,2,24,-2272,0,0
20000,1,1,2,24,190,241,0
20000,1,2,2,25,20182,1800,0
50000,1,2,2,25,28831,1167,1
70000,1,1,2,25,26713,0,0
20000,1,2,2,27,17204,0,1
20000,1,2,1,24,18255,649,0
20000,1,2,2,23,19800,0,0
20000,1,2,2,25,16500,778,1
220000,1,1,2,26,57914,25000,0
120000,1,2,2,25,8992,1000,1
140000,1,1,2,26,0,245,0
50000,1,1,2,27,45619,0,0
50000,1,2,2,25,48910,0,0
10000,1,2,2,26,9523,387,0
50000,1,1,2,25,23281,0,0
50000,1,2,2,26,28926,1000,0
20000,1,1,2,25,6864,1000,0
200000,1,1,2,26,3132,2290,0
40000,1,1,2,26,11081,2000,0
30000,1,2,2,23,0,0,0
20000,1,2,2,23,0,0,1
50000,1,2,2,23,19129,700,0
20000,1,3,2,24,1114,0,0
130000,1,2,2,25,81282,0,0
160000,1,2,2,25,4686,1000,0
110000,1,2,2,25,24564,42000,0
50000,1,2,2,37,19862,1018,1
50000,1,2,2,25,50713,2400,0
240000,1,2,2,26,148519,5096,0
20000,1,2,2,27,0,0,0
500000,1,3,2,30,1831,9649,0
60000,1,2,2,26,29735,1100,0
50000,1,3,2,25,45187,5151,0
50000,1,2,2,24,16960,589,0
20000,1,2,2,25,780,0,0
30000,1,2,2,25,29782,2500,0
80000,1,2,1,25,49854,1830,0
20000,1,2,1,25,17350,1000,0
10000,1,2,2,26,9176,1000,0
20000,1,5,2,26,0,0,0
100000,1,1,2,26,1221,1000,1
50000,1,2,2,23,20066,707,0
60000,1,2,2,26,28847,1120,1
400000,1,2,2,27,9545,959,0
20000,1,5,2,27,19840,0,0
50000,1,3,2,27,120,100,0
110000,1,2,2,27,108617,4000,0
30000,1,3,2,23,20204,5674,0
230000,1,2,2,27,9865,3000,0
20000,1,3,3,23,12294,1000,0
30000,1,1,2,24,906,895,0
90000,1,2,2,25,47404,2200,0
30000,1,2,2,25,25724,1000,1
20000,1,3,2,24,18706,836,1
20000,1,2,2,24,4060,0,1
50000,1,2,2,24,16549,602,0
80000,1,2,2,25,416,416,0
120000,1,1,2,28,4440,4440,0
50000,1,2,2,25,6554,7000,0
200000,1,1,2,26,22246,9332,0
150000,1,2,2,25,97487,3628,0
360000,1,1,2,24,-3,0,1
60000,1,1,2,25,26969,1134,0
80000,1,2,2,25,85,322,0
320000,1,1,2,25,176016,8006,0
140000,1,2,2,25,119575,0,1
20000,1,2,1,26,1050,0,1
110000,1,2,2,26,3396,200,0
190000,1,2,2,26,36922,0,0
130000,1,2,2,25,46812,2000,0
160000,1,1,2,26,6666,6666,1
260000,1,1,2,26,187233,10000,0
80000,1,1,2,26,1780,0,0
50000,1,2,2,25,45205,0,1
100000,1,1,2,26,96030,5000,0
20000,1,2,2,27,9971,0,1
210000,1,2,2,27,-27,0,0
160000,1,2,2,28,11146,2006,0
340000,1,1,2,26,195114,8500,0
70000,1,3,2,27,64210,2455,1
50000,1,1,2,27,8346,700,1
60000,1,1,2,26,24571,1001,0
20000,1,3,2,27,600,0,1
50000,1,1,2,27,40110,2000,0
240000,1,1,2,26,190,0,0
20000,1,2,2,23,13327,2700,0
50000,1,2,2,25,19909,822,0
130000,1,2,2,25,522,0,0
50000,1,2,2,25,0,0,0
130000,1,2,2,27,1467,550,0
20000,1,1,2,27,15753,2500,0
370000,1,6,1,28,2468,2468,0
110000,1,3,1,27,78834,3100,0
200000,1,3,2,28,189340,0,0
160000,1,3,2,26,34220,1100,0
310000,1,2,2,26,235799,9035,0
90000,1,1,2,27,0,0,0
20000,1,2,2,22,16677,1915,1
30000,1,5,2,23,0,0,0
90000,1,4,2,24,0,0,0
240000,1,2,2,28,192850,7012,0
260000,1,2,2,32,156600,6000,0
120000,1,2,2,27,19348,640,0
80000,1,2,2,27,0,0,0
160000,1,1,2,27,29170,9976,0
130000,1,2,2,27,2817,966,0
20000,1,1,2,23,7151,0,0
170000,1,2,1,26,51269,1865,0
110000,1,3,2,27,64596,3405,0
50000,1,2,1,25,29533,1024,0
70000,1,2,2,26,18923,1000,0
80000,1,2,2,25,0,0,0
50000,1,1,2,25,0,0,0
60000,1,1,2,27,56375,2000,0
100000,1,2,1,28,23402,1000,0
50000,1,1,2,27,49293,2000,0
180000,1,1,1,28,86644,0,0
250000,1,1,2,27,4896,5074,0
140000,1,2,2,27,67910,5000,0
200000,1,1,2,28,8016,0,0
70000,1,1,2,29,37999,3000,0
160000,1,2,2,28,-1,0,0
50000,1,1,2,28,21842,5000,0
30000,1,2,2,28,30394,1000,0
110000,1,1,2,28,68083,2000,0
180000,1,1,2,27,26424,37,0
150000,1,1,2,28,64374,6814,0
110000,1,2,2,28,103138,3773,0
90000,1,1,2,27,85506,3500,0
110000,1,1,2,28,74011,3000,0
40000,1,2,2,28,113,27000,0
130000,1,6,1,37,390,390,0
40000,1,1,2,28,9728,33000,0
180000,1,1,2,27,13440,0,0
210000,1,2,2,28,150221,4048,1
200000,1,4,2,28,16990,1746,0
260000,1,2,2,28,207688,7500,0
20000,1,2,2,25,-34,2000,0
150000,1,2,1,29,0,0,0
250000,1,2,2,26,93938,20000,0
80000,1,1,2,27,34097,2500,0
30000,1,2,2,24,18151,1500,1
20000,1,3,1,27,1222,1800,0
50000,1,2,1,29,26117,2250,1
460000,1,1,2,29,245605,8100,0
340000,1,2,1,30,30406,6000,0
10000,1,2,2,23,6988,1000,0
50000,1,2,2,24,10031,509,0
110000,1,2,2,24,75691,3331,0
50000,1,2,2,22,19475,1004,0
100000,1,1,2,27,482,800,1
80000,1,1,2,27,2934,0,0
500000,1,2,2,28,40622,3512,0
360000,1,1,2,28,0,0,0
280000,1,2,1,29,3330,499,0
300000,1,2,1,29,0,0,0
20000,1,3,2,27,0,0,0
460000,1,4,2,28,22231,513,0
500000,1,1,2,28,269964,11162,0
500000,1,1,2,27,296217,100562,0
360000,1,1,2,28,17194,1150,0
50000,1,2,2,27,0,0,0
30000,1,1,2,29,24583,1200,0
140000,1,1,2,29,0,0,0
50000,1,1,2,29,360,360,0
20000,1,1,2,29,20061,1000,0
20000,1,3,1,29,-1,0,0
80000,1,2,2,27,72197,39,1
230000,1,2,1,28,185116,6800,0
110000,1,2,2,27,59062,2356,0
90000,1,2,2,27,5298,0,0
200000,1,1,2,28,1266,0,0
60000,1,1,2,25,36594,978,0
50000,1,2,2,29,46572,1800,1
130000,1,1,2,29,86027,2500,0
260000,1,2,1,29,1255,4460,0
180000,2,4,2,29,2150,0,1
240000,1,2,2,29,100549,3500,0
150000,1,0,2,28,2205,0,0
260000,1,1,2,28,1294,825,0
100000,1,1,2,29,930,0,1
50000,1,2,2,29,18778,1000,0
150000,1,1,2,27,107096,35000,0
40000,1,1,2,27,0,0,0
20000,1,2,2,24,19482,298,0
30000,1,1,2,28,29230,3000,0
280000,1,1,2,28,2036,768,0
430000,1,1,2,29,355121,15980,0
70000,1,2,2,29,23340,0,1
30000,1,3,2,29,15818,1000,0
30000,1,2,2,27,30400,1000,0
80000,1,1,2,29,13197,507,0
50000,1,1,2,27,18653,691,0
230000,1,1,2,27,6113,90417,0
230000,1,1,2,29,40437,5000,0
110000,1,2,2,29,47862,1854,1
200000,1,2,2,29,2500,0,1
50000,1,1,2,28,44816,1700,0
60000,1,1,2,28,36521,0,0
20000,1,5,2,28,-2000,2000,0
320000,1,2,2,29,145399,0,0
220000,1,1,2,28,156790,12000,0
470000,1,1,2,29,184908,5750,0
60000,1,1,2,29,19085,1500,0
330000,1,2,1,29,8213,701,0
110000,1,2,2,28,107710,3700,1
80000,1,2,1,29,13184,0,1
290000,1,1,2,30,242827,10050,0
20000,1,2,2,22,2400,0,1
30000,1,1,2,28,3900,39,0
80000,1,3,2,27,70168,2309,0
50000,1,2,1,28,58,49163,1
150000,1,2,2,28,-2,901,0
20000,1,3,2,28,14087,502,0
140000,1,2,2,24,72592,2300,0
260000,1,1,2,30,188264,17000,0
120000,1,2,2,30,-103,897,0
110000,1,2,1,30,60576,0,0
140000,1,1,2,30,140474,5600,0
100000,1,1,2,27,100536,3663,0
360000,1,1,2,30,21269,4137,0
70000,1,2,1,30,48558,2000,0
210000,1,1,1,30,81884,10000,0
200000,1,2,2,30,16230,14960,0
200000,1,2,2,28,80584,3000,0
160000,1,1,2,28,113635,4500,0
120000,1,1,2,31,1010,551,1
180000,1,2,2,32,173940,10000,0
240000,1,2,2,29,232618,8584,0
120000,1,2,2,27,102991,4000,1
200000,1,2,2,28,862,704,0
280000,1,1,1,30,167490,10000,0
20000,1,3,1,30,-301,0,1
20000,1,2,1,30,19763,818,1
260000,1,2,2,29,5837,27887,1
220000,1,2,2,29,322,646,0
30000,1,2,1,30,0,0,0
80000,1,2,1,29,37004,2000,0
80000,1,2,2,30,73407,0,1
140000,1,1,2,30,628,0,0
220000,1,3,1,30,780,390,1
110000,1,1,2,30,53907,5000,0
240000,1,2,1,31,184383,7000,0
170000,1,1,2,28,58970,2200,0
210000,1,1,1,31,146802,6150,0
300000,1,1,2,29,644,1,1
190000,1,3,2,26,99484,3700,0
200000,1,3,2,27,181568,20031,0
150000,1,2,2,25,138681,5100,0
50000,1,2,2,23,20102,900,0
10000,1,1,2,24,8853,1000,0
70000,1,1,2,31,26516,56017,0
470000,1,1,2,30,10001,7661,0
250000,1,1,2,28,7866,3036,0
70000,1,3,2,28,3204,48459,0
80000,1,1,2,28,0,0,0
270000,1,1,2,29,141984,5000,0
180000,1,3,0,27,155,209,1
230000,1,1,2,29,376,0,0
80000,1,3,2,30,3758,127,1
290000,1,2,2,30,4738,53902,0
230000,1,1,2,30,29827,1000,0
130000,1,2,1,31,121162,5000,0
500000,1,2,2,32,106476,152,0
580000,1,1,2,32,22202,133081,0
180000,1,2,2,30,51238,1623,0
460000,1,1,2,31,12397,733,0
70000,1,2,1,30,48876,1944,1
310000,1,1,2,32,150442,3939,0
50000,1,1,2,30,49639,2000,1
200000,1,2,2,32,96980,5000,1
300000,1,1,2,31,0,0,0
110000,1,1,2,31,11312,0,0
50000,1,1,2,27,325,500,1
360000,1,3,1,31,141629,5376,0
220000,1,2,2,31,0,0,0
190000,1,1,2,31,90700,3325,0
20000,1,3,2,23,0,0,1
80000,1,1,2,31,4811,0,0
50000,1,1,2,29,50998,3000,0
50000,1,2,2,30,47890,3700,0
360000,1,2,2,31,3436,2018,0
90000,1,1,2,30,48454,0,0
200000,1,3,2,30,0,0,0
410000,1,2,2,30,5064,18270,0
330000,1,1,2,31,40490,2000,0
100000,1,1,2,30,0,0,0
200000,1,2,1,31,0,0,0
110000,1,2,1,30,53947,2000,0
90000,1,1,2,31,36249,1438,1
320000,1,2,2,30,124967,4500,0
70000,1,1,2,30,1132,0,0
220000,1,2,2,30,43369,2000,0
180000,1,1,2,32,186537,6000,1
180000,1,1,2,31,5106,1000,0
240000,1,2,2,31,26348,0,1
140000,1,2,2,30,64298,2800,1
280000,1,2,2,30,112607,4200,0
30000,1,1,1,31,17091,0,1
20000,1,2,2,31,7725,2451,0
80000,1,1,2,29,0,0,0
230000,1,2,2,30,161560,7000,0
200000,1,2,1,30,60792,1611,1
520000,1,1,2,29,89199,3028,0
400000,1,2,2,29,262931,8500,1
30000,1,2,2,25,390,0,0
370000,1,1,2,31,54341,10000,0
150000,1,2,1,31,1430,1200,0
80000,1,2,2,26,2544,2789,1
430000,1,3,2,26,228818,10000,0
20000,1,2,2,24,12198,1000,1
50000,1,2,2,27,43766,1000,0
60000,1,2,2,24,53969,2500,1
360000,1,1,2,28,5042,1000,0
280000,1,1,2,31,219,1124,0
360000,1,2,1,29,70047,2000,0
420000,1,1,1,32,24983,1000,0
320000,1,1,2,31,-10,0,0
90000,1,2,1,31,0,0,0
360000,1,1,2,33,2960,1810,1
70000,1,2,2,30,61757,1300,0
50000,1,2,2,26,9361,600,0
200000,1,3,1,30,154728,4000,0
250000,1,1,2,31,0,2758,0
150000,1,1,2,33,10559,9855,0
350000,1,2,1,33,5376,7186,0
30000,1,2,1,32,25073,1100,0
200000,1,1,2,30,184091,0,0
200000,1,1,2,32,0,2842,0
150000,1,2,2,29,14631,10000,0
190000,1,1,2,30,49853,2286,0
340000,1,2,2,30,22659,1000,0
360000,1,1,2,31,0,0,0
280000,1,1,2,30,380,380,0
30000,1,2,2,47,29008,0,0
300000,1,3,1,35,0,0,0
220000,1,5,2,37,27540,409,0
80000,1,3,1,41,46945,3062,0
30000,1,2,1,40,22124,1038,1
40000,1,2,1,37,17664,2000,0
200000,1,2,2,29,119266,6000,0
200000,1,2,2,30,134013,4900,0
110000,1,1,2,29,72442,5000,0
100000,1,1,2,31,77323,2900,1
20000,1,2,1,34,0,0,1
120000,1,3,1,46,92756,3500,0
280000,1,2,1,37,59638,1270,0
280000,1,2,2,30,189064,5905,0
300000,1,2,2,42,-1037,0,0
420000,1,1,1,43,3165,3025,0
80000,1,1,1,41,25675,7606,0
360000,1,1,1,49,540,540,1
260000,1,5,1,37,15733,1610,0
260000,1,2,1,32,20466,5000,0
110000,1,2,2,32,71008,2742,0
400000,1,2,1,32,63684,2013,0
20000,1,3,1,32,16777,1000,1
170000,1,1,1,35,151786,5500,0
70000,1,3,1,35,34053,1385,0
210000,1,1,1,39,0,3514,0
10000,1,2,1,38,9780,0,1
780000,1,1,1,48,191090,7003,0
420000,1,1,2,35,261219,10127,0
280000,1,3,1,44,152318,200000,0
50000,1,3,2,46,40418,3170,0
50000,1,3,1,49,46903,4000,1
60000,1,2,2,33,28461,2000,0
20000,1,2,2,33,38766,788,0
170000,1,2,1,35,163176,12210,1
330000,1,2,1,48,2732,2734,0
30000,1,1,1,37,25437,0,1
350000,1,1,1,42,30727,821,1
290000,1,2,1,49,124246,4500,0
50000,1,2,1,49,19774,1000,1
20000,1,3,2,45,0,0,0
30000,1,2,1,38,0,0,1
50000,1,2,3,37,17948,188,0
70000,1,3,2,39,55059,5000,0
310000,1,1,1,33,36252,2000,0
220000,1,2,1,48,5758,313,0
360000,1,3,2,34,2216,2000,0
140000,1,1,1,38,9038,0,0
200000,1,2,1,38,98045,9000,1
20000,1,2,1,42,18196,1500,1
290000,1,2,1,36,63637,2912,0
300000,1,2,1,36,170428,6300,0
200000,1,2,1,45,2500,0,1
150000,1,1,2,32,24871,7780,0
240000,1,2,2,39,138979,0,0
450000,1,2,2,32,223545,9000,0
20000,1,2,2,32,10768,616,0
50000,1,3,1,45,48575,2000,1
190000,1,2,1,33,-483,0,1
390000,1,1,1,41,197036,7100,0
90000,1,1,2,36,70224,3400,0
120000,1,2,1,39,81617,3073,0
210000,1,1,2,33,396,396,0
500000,1,2,1,41,34617,3100,0
320000,1,1,1,40,15622,7500,0
210000,1,1,2,39,58991,5000,0
90000,1,2,2,38,68119,3000,1
100000,1,2,2,34,2485,0,0
360000,1,2,1,37,0,0,0
40000,1,2,3,37,24800,2006,0
80000,1,1,1,41,0,0,0
300000,1,1,2,34,3572,500,0
130000,1,3,1,43,390,390,0
480000,1,1,1,41,0,0,0
320000,1,2,1,39,96900,45313,0
330000,1,3,1,37,0,0,0
70000,2,1,2,38,40507,1723,0
240000,1,2,2,46,33622,1000,1
210000,1,3,2,32,3574,153904,0
50000,1,2,1,47,390,0,0
50000,1,1,1,39,13176,10868,0
30000,1,2,1,38,25330,5000,0
310000,1,2,1,38,11795,0,0
230000,1,5,2,40,61583,1057,0
170000,1,2,1,39,54248,3000,0
180000,1,2,1,39,0,0,0
330000,1,1,1,49,2130,7700,0
170000,1,1,1,34,21955,220,0
160000,1,1,2,33,110635,4200,0
50000,1,2,2,32,20243,0,1
60000,1,2,2,33,15368,1000,0
500000,1,3,1,49,152769,15603,0
230000,1,1,1,44,10766,7721,0
180000,1,1,1,38,800,0,0
320000,1,1,1,40,16106,9690,0
490000,1,1,1,39,181627,160111,0
210000,1,5,1,43,49743,1816,0
50000,1,2,1,33,5440,390,1
160000,1,3,1,33,0,0,0
80000,1,6,1,41,11766,1740,1
220000,1,1,1,49,1307,1341,0
20000,1,2,1,46,16130,0,1
200000,1,1,1,49,416,416,0
300000,1,3,1,31,0,0,1
20000,1,3,1,36,1050,0,1
180000,1,1,2,32,-335,0,0
200000,1,3,2,33,0,0,0
140000,1,2,1,38,56251,4545,1
150000,1,1,2,36,519,993,0
160000,1,4,1,40,21707,4000,0
160000,1,2,2,32,156042,5958,0
200000,1,1,1,34,2945,1143,0
20000,1,3,2,49,0,0,1
260000,1,2,2,32,0,0,0
260000,1,2,2,32,1198,1198,1
620000,1,2,1,42,63159,2500,0
50000,1,1,1,37,20655,1000,1
20000,1,2,1,32,0,0,0
190000,1,2,2,32,11907,1000,0
30000,1,2,1,38,26416,2000,1
160000,1,3,1,38,192,5510,0
360000,1,2,1,40,0,0,0
20000,1,2,2,44,390,390,0
150000,1,3,2,42,48410,2000,0
400000,1,1,1,38,4041,9511,0
80000,1,3,1,43,2060,0,0
260000,1,1,1,34,-8,1673,0
500000,1,2,1,38,24752,839,0
240000,1,2,1,34,173461,8000,0
50000,1,2,1,37,19799,1500,0
10000,1,2,1,36,9889,569,0
50000,1,1,1,47,0,0,0
150000,1,2,1,41,151185,5000,0
150000,1,1,1,40,16854,189000,0
130000,1,3,2,30,0,0,0
120000,1,2,2,37,26228,1000,0
50000,1,3,2,39,41187,2000,1
160000,1,1,1,41,68983,3008,0
70000,1,2,2,39,30476,1500,1
380000,1,1,2,40,265312,10000,0
280000,1,1,2,47,5348,433,0
50000,1,3,1,39,0,0,1
30000,1,2,1,35,13839,0,1
260000,1,1,2,37,1825,198,0
210000,1,2,2,35,146834,5510,0
320000,1,1,2,32,8807,787,0
480000,1,1,1,41,10492,14254,0
80000,1,1,1,42,50501,0,0
100000,1,2,2,43,47457,1728,0
70000,1,1,2,31,67905,3000,0
300000,1,1,0,37,-3,1246,0
150000,1,1,2,48,10000,0,0
140000,1,1,3,41,67349,2700,1
360000,1,1,1,39,596,30899,0
500000,1,3,1,47,14287,25793,0
320000,1,2,2,36,268871,9209,1
190000,1,1,1,44,0,0,0
50000,1,3,1,49,0,0,1
50000,1,2,2,38,18591,1000,1
290000,1,1,2,31,82085,2642,0
110000,1,5,1,36,64325,2500,0
210000,1,2,2,31,80305,3000,0
20000,1,3,2,32,18568,756,1
90000,1,3,1,35,23500,0,0
120000,1,2,2,36,-716,325,0
20000,1,2,1,46,7364,3000,1
270000,1,2,2,31,10660,2000,0
190000,1,2,2,41,39464,2000,0
200000,1,3,2,33,0,0,0
340000,1,2,1,35,44710,2000,0
310000,1,1,2,33,11936,277,0
180000,1,3,1,30,63048,1000,0
80000,1,2,2,32,39079,1500,1
510000,1,3,2,31,9551,3000,1
200000,1,1,1,44,83602,4001,0
100000,1,1,2,36,10143,7000,0
150000,1,2,2,35,1393,3796,1
400000,1,2,1,35,40591,2000,0
130000,1,2,1,44,45891,780,1
420000,1,2,1,35,2926,9580,0
340000,1,1,2,49,1190,1190,0
200000,1,1,1,36,4479,8120,0
420000,1,2,1,32,0,0,0
50000,1,1,2,34,0,0,0
280000,1,1,2,31,145615,4600,0
280000,1,1,2,31,192742,5300,1
60000,1,3,1,46,19506,1000,0
360000,1,1,1,33,307,298,0
220000,1,2,2,31,20650,0,1
20000,1,2,2,38,0,0,0
160000,1,1,1,41,0,0,1
20000,1,3,2,48,19993,400,0
180000,1,2,1,33,7880,0,0
500000,1,1,2,33,7148,7726,0
20000,1,2,1,34,13389,900,1
20000,1,2,2,34,1500,780,0
250000,1,3,2,45,31222,3000,0
320000,1,2,1,38,11720,428,0
470000,1,2,2,32,19211,16506,0
180000,1,3,2,39,52704,1902,0
170000,1,2,2,32,0,0,0
20000,1,3,1,45,18356,2000,0
280000,1,2,1,48,116067,4500,0
290000,1,2,1,36,17199,5000,0
60000,1,1,2,36,-420,0,1
130000,1,1,2,27,21782,5235,0
100000,1,3,1,42,29933,118,0
60000,1,1,2,36,55220,7000,0
100000,1,2,2,32,9487,8333,0
50000,1,1,2,34,50364,1500,0
550000,1,1,1,44,150,750,0
100000,1,2,1,46,25654,1200,1
280000,1,2,1,38,0,0,0
30000,1,2,2,32,24748,0,0
230000,1,1,2,45,8961,38591,0
80000,1,2,1,44,1604,1631,0
80000,1,1,2,33,38194,1000,0
50000,1,2,2,31,9521,1000,0
